stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,106.25,0,0,0,16.35,0,0,0
72hpf,0,0,0,0,0,12.84,0,0,2.14
21Day,0,1.34,0,0,2.68,4.02,0,0,5.35
3Month,0.32,61.43,1.28,1.28,0.32,0,0,0.32,0.32
22Month,0.55,26.24,0,3.28,0.55,0.55,2.19,0.55,0
