stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,0,11.77,0,0,1.07
21Day,0,1.34,0,0,1.34,2.68,0,0,0
3Month,0.32,5.76,0.32,1.28,1.28,0,0,0.64,0.64
22Month,0,9.29,0.55,0.55,3.83,1.09,0.55,0,3.28
