stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,16.35,12.26,0,0,0,4.09,0,4.09
72hpf,6.42,2.14,0,0,0,1.07,0,3.21
21Day,2.68,0,0,2.68,2.68,5.35,1.34,0
3Month,7.68,2.24,1.28,2.56,7.68,0.32,0.64,1.28
22Month,10.39,8.2,0,7.65,1.64,1.09,0,1.64
