stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,0,0,4.09,0
72hpf,0,0,0,0,1.07,4.28,0,0,0
21Day,0,1.34,0,0,0,0,0,0,0
3Month,0.96,33.59,977.45,11.2,1.92,3.2,0.32,1.92,3.52
22Month,0.55,25.15,132.29,1.09,0,1.09,0.55,0,0.55
