stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,1.07,0,0,0,0,0,0,0,0
21Day,1.34,0,0,0,2.68,0,0,0,0
3Month,121.9,0.96,0.96,1.6,0,0,0,0.64,0
22Month,109.88,0.55,0.55,1.64,0,0.55,4.92,0,1.09
