stage,Epithelial,Germ,Immune,Neuron,Stromal
24hpf,4.09,0,0,0,0
72hpf,4.28,0,0,1.07,0
21Day,2.68,0,0,0,0
3Month,0.64,0,0.32,0,0
22Month,2.73,4.92,0,0,1.09
