stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,4.09,0,0,4.09,0,16.35,4.09,0
72hpf,0,10.7,0,0,0,1.07,4.28,0,2.14
21Day,0,14.72,2.68,0,0,0,4.02,0,2.68
3Month,0,4.16,0,0.64,1.6,0,0,0,0
22Month,0.55,9.84,0.55,0,3.83,0.55,0,1.09,1.09
