stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,20.43,0,4.09,4.09,49.04,0,0,4.09
72hpf,0,1.07,0,0,3.21,11.77,0,0,4.28
21Day,0,6.69,0,2.68,0,4.02,0,1.34,13.39
3Month,0,23.36,0.64,6.4,0.32,0.64,0,1.28,3.2
22Month,0.55,26.24,0,4.37,0,0,0.55,0,0
