stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,1.07,0,0,0,0,11.77,0,1.07
21Day,6.69,0,0,1.34,0,4.02,0,0
3Month,1.92,0,0.32,0.32,0,0,0.32,0.32
22Month,7.11,0.55,0,2.19,0.55,0,0,0
