stage,Epithelial,Muscle,Neuron,Stromal
24hpf,0,4.09,16.35,4.09
72hpf,1.07,0,2.14,1.07
21Day,1.34,0,1.34,0
3Month,1.28,0,0,0.32
22Month,0.55,0,0.55,0
