stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,4.09,0,0
72hpf,0,0,1.07,0,1.07,0,111.26,0,0
21Day,0,8.03,0,1.34,1.34,0,54.88,2.68,4.02
3Month,0,7.04,0,0.32,0.64,0,4.48,1.28,7.04
22Month,0.55,27.88,0,1.09,4.37,1.09,3.83,3.28,7.11
