stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,0,0
72hpf,1.07,0,0,0,1.07,0,0,0
21Day,1.34,0,0,1.34,1.34,0,0,0
3Month,8.32,25.92,3.52,0,0.96,0.32,0.64,1.28
22Month,0,2.19,0,0,0,0,0,0
