stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,28.6,0,16.35,8.17,523.06,0,0,20.43
72hpf,0,1.07,0,1.07,1.07,13.91,0,4.28,3.21
21Day,0,2.68,2.68,1.34,4.02,6.69,0,1.34,1.34
3Month,0,5.76,4.48,2.56,0.64,0,0,0.64,1.28
22Month,1.09,28.97,31.16,6.01,0,1.09,0.55,0.55,2.19
