stage,Epithelial,Erythroid,Germ,Immune,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,0
72hpf,10.7,0,1.07,1.07,9.63,0,4.28
21Day,5.35,1.34,0,10.71,5.35,0,2.68
3Month,0.64,0,0,0,0,0,0.32
22Month,11.48,0,0,8.75,0,4.37,1.09
