stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,8.17,0,0,4.09,20.43,4.09,0,4.09
72hpf,0,0,0,0,0,7.49,0,0,3.21
21Day,0,0,0,2.68,2.68,5.35,0,1.34,2.68
3Month,0.64,6.08,3.84,1.28,0.64,0,0,0,0.96
22Month,0,0.55,0,0,0,0,0.55,0,0
