stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,8.17,0
72hpf,1.07,0,0,0,4.28,2.14
21Day,1.34,1.34,1.34,1.34,4.02,0
