stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Stromal
24hpf,0,0,4.09,0,4.09,0
72hpf,1.07,0,0,2.14,1.07,0
21Day,2.68,2.68,0,1.34,6.69,1.34
