stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
21Day,0,4.02,0,1.34,1.34,0,0,0
3Month,0.32,37.43,1.6,2.56,41.91,0.32,0.64,1.28
22Month,0,15.85,0,1.09,24.6,0.55,0,0.55
