stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,294.22,4.09,0,8.17,32.69,1704.03,187.97,0,106.25
72hpf,4.28,644.01,24.61,1.07,17.12,37.44,1561.9,38.51,56.7,272.8
21Day,10.71,2464.24,174.01,5.35,167.32,147.24,1682.54,1.34,128.5,503.29
3Month,6.4,2977.45,11.84,273.56,124.78,248.6,47.35,1.92,57.91,66.87
22Month,16.95,2251.12,8.75,109.33,185.86,158.53,311.05,154.7,67.79,54.12
