stage,Epithelial,Erythroid,Immune,Neuron,Stromal
72hpf,2.14,0,1.07,1.07,1.07
21Day,0,1.34,0,2.68,2.68
3Month,0.32,0,0,0,0
22Month,1.09,0,0,0,0
