stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,20.33,0,0,0,0,2.14,0,0,0
21Day,34.8,1.34,0,1.34,0,4.02,1.34,2.68,0
3Month,17.92,0,13.76,0.64,0.32,0.32,0,0.64,0.64
