stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,36.78,0,44.95,0,0,4.09
72hpf,6.42,2.14,0,7.49,2.14,159.4,0,0,6.42
21Day,8.03,4.02,0,8.03,1.34,76.3,0,4.02,4.02
3Month,2.88,0,4.8,1.6,0,1.6,0,0,0.96
22Month,6.56,0,2.73,14.21,1.09,2.19,1.09,1.09,0
