stage,Endothelial,Epithelial,Germ,Immune,Neuron,Secretory,Stromal
72hpf,0,0,0,0,2.14,0,2.14
21Day,1.34,1.34,1.34,0,0,0,0
3Month,0.64,20.48,7.68,3.2,0,0.32,0.64
22Month,0,8.75,0,2.19,0,0,0
