stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,8.17,0,0,4.09,0,16.35,0,0
72hpf,2.14,8.56,0,0,0,3.21,18.19,1.07,14.98
21Day,0,10.71,1.34,0,5.35,4.02,10.71,1.34,12.05
3Month,0.64,23.68,0,3.52,6.08,0.64,0,1.6,2.56
22Month,1.09,13.12,0,0.55,3.28,0.55,0.55,0,1.64
