stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,5.35,0,0,1.07,7.49,0,13.91
21Day,0,2.68,0,1.34,4.02,12.05,2.68,36.14
3Month,0,1.92,2.56,0,0.64,0,0.32,2.56
22Month,0.55,1.64,0.55,1.64,0,0.55,0,1.09
