stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,16.35,0,20.43
72hpf,0,5.35,0,0,0,1.07,3.21,0,12.84
21Day,1.34,5.35,0,0,1.34,0,2.68,0,26.77
3Month,0.32,3.84,0.32,2.24,1.28,0.64,0.64,0.32,7.36
22Month,0,21.32,0,0,1.09,0.55,0,2.19,2.73
