stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,4.09,0,4.09
72hpf,0,0,0,1.07,3.21,0,0
21Day,0,0,0,1.34,9.37,0,1.34
3Month,0.64,0.32,0,0,0,0,0
22Month,0,0,1.09,0,0,0.55,0
