stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,4.09,0,200.23,0,0,4.09
72hpf,4.28,0,0,0,20.33,0,1.07,1.07
21Day,2.68,0,1.34,0,2.68,0,0,5.35
3Month,3.2,0.32,1.92,0.32,0,0,0.32,0
22Month,10.39,0.55,3.28,0.55,0,1.09,0,0
