stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,0,12.26,0,0,4.09
72hpf,0,4.28,0,0,0,2.14,1.07,0,0
21Day,0,1.34,2.68,0,0,0,0,0,0
3Month,0.32,5.44,76.79,1.6,0,1.28,0,0.64,0
22Month,2.73,31.71,186.96,7.11,2.19,1.09,2.73,0,3.83
