stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,0
72hpf,7.49,0,0,0,0,4.28,0,0,1.07
21Day,12.05,0,4.02,0,12.05,5.35,0,1.34,2.68
3Month,12.48,0,18.24,1.92,1.28,1.28,0,0.64,2.24
22Month,31.71,0.55,0.55,6.01,2.19,1.09,1.64,1.09,1.64
