stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,4.09
72hpf,11.77,0,0,0,3.21,0,1.07
21Day,10.71,0,1.34,0,0,0,0
3Month,16.32,18.24,2.88,1.6,0,0.32,0.32
22Month,12.57,2.19,2.19,0,0.55,0.55,0
