stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,24.52,0,0,4.09,0,98.07,0,0,12.26
72hpf,11.77,2.14,0,0,2.14,59.91,0,1.07,5.35
21Day,14.72,6.69,0,16.06,1.34,49.53,0,4.02,26.77
3Month,4.48,0,0.64,1.6,0.32,0.32,0,0.32,0.32
22Month,1.09,0,0,0,0,0,0.55,0,0.55
