stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,12.26,0,0,0,36.78,0,16.35
72hpf,0,9.63,0,0,0,5.35,1.07,12.84
21Day,1.34,16.06,0,6.69,4.02,2.68,1.34,32.12
3Month,0.32,27.52,4.16,3.84,2.56,1.6,0,10.88
22Month,0.55,3.83,0,0.55,0,0,0,0.55
