stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,155.28,0,0,0,0,12.26,0,0
72hpf,0,302.75,0,0,0,0,19.26,0,2.14
21Day,0,709.42,6.69,0,28.11,6.69,25.43,2.68,14.72
3Month,1.6,116.14,0,149.42,27.84,0,0,0.64,2.56
22Month,0,17.49,0,18.04,13.67,0,0.55,1.09,0.55
