stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,4.09,20.43,0,0
72hpf,0,0,0,0,0,2.14,0,3.21
21Day,1.34,14.72,0,1.34,0,0,0,5.35
3Month,0.32,7.04,6.72,3.2,0.32,0,0.32,0
22Month,0.55,2.19,2.73,1.09,0,0,0,0
