stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,4.09,0,0,0,0,24.52,0
72hpf,4.28,1.07,0,0,1.07,32.09,0
21Day,0,0,0,0,0,0,1.34
3Month,4.16,0,0.64,0.96,0.32,0,0.96
22Month,3.83,0,1.09,0.55,0,0,0
