stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,2.14,0,0
21Day,0,28.11,5.35,0,0,0,0,1.34
3Month,0,27.84,226.84,6.08,0.96,0.96,0.96,1.6
22Month,0.55,7.11,40.45,0.55,0,0,0,0.55
