stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,241.1,8.17,0,175.72,155.28,2717.46,24.52,0,592.53
72hpf,28.88,443.96,44.93,1.07,52.42,112.33,1464.54,53.49,44.93,386.19
21Day,24.09,785.72,349.36,2.68,235.58,274.4,606.36,4.02,74.96,776.35
3Month,17.92,722.45,25.6,537.83,191.65,33.59,15.36,0.32,20.48,98.86
22Month,29.52,1724.7,17.49,130.65,336.74,17.49,43.19,92.93,15.85,104.96
