stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,143.02,4.09,0,32.69,65.38,1086.98,4.09,0,155.28
72hpf,18.19,276.01,22.47,2.14,5.35,47.07,620.48,6.42,8.56,225.73
21Day,1.34,378.8,140.55,4.02,46.85,95.04,251.64,1.34,18.74,175.35
3Month,15.36,556.39,7.36,288.27,106.86,50.55,32.95,0.32,21.12,48.31
22Month,28.43,1196.63,7.11,47.01,149.78,24.05,47.56,71.07,17.49,53.57
