stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,0,0,0,0,0
72hpf,5.35,0,0,0,0,3.21,0,0
21Day,14.72,0,0,1.34,0,0,0,0
3Month,26.24,0.32,6.4,8.32,2.24,0,0,1.28
22Month,11.48,0.55,0,4.92,0,0,1.09,1.09
