stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,0
72hpf,1.07,0,0,0,0,0,0
3Month,24.96,16.32,1.28,0.32,0,0.64,0.32
22Month,2.19,16.4,0,0,0.55,0,0
