stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,0,0,0,0,2.14,49.21,0,1.07
21Day,0,1.34,0,0,1.34,20.08,0,1.34
3Month,14.08,0,1.6,0.96,0,0,0,0.96
22Month,10.39,0,0,0.55,0.55,0,1.09,0
