stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,8.17,0,20.43,0,143.02,0,0,12.26
72hpf,4.28,0,2.14,0,0,18.19,0,0,1.07
21Day,5.35,4.02,12.05,6.69,5.35,10.71,0,1.34,8.03
3Month,29.44,0,184.93,18.56,1.28,1.92,0,1.92,3.2
22Month,30.61,0,200.62,13.12,0,1.09,1.09,1.64,2.19
