stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,2.14,0,4.28,0,0,0,1.07
21Day,0,2.68,1.34,0,65.59,0,2.68,1.34,0
3Month,1.28,18.56,2.88,4.16,286.35,1.28,0.64,3.84,4.48
22Month,0.55,4.92,0,0,26.79,0.55,0.55,0,0.55
