stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,16.35,16.35,0,0,0,0,416.81,0,32.69
72hpf,3.21,89.86,18.19,0,4.28,26.74,3629.8,3.21,87.72
21Day,0,9.37,9.37,2.68,5.35,4.02,238.26,9.37,25.43
3Month,0,3.84,0,10.56,0.32,0.32,0,0,0.64
22Month,0,15.85,0,1.64,4.92,0,0.55,0,1.64
