stage,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,4.09,53.12,0,0
72hpf,20.33,0,0,0,3.21,0,0,1.07
21Day,85.67,1.34,0,2.68,8.03,0,2.68,2.68
3Month,0.96,0,0.32,0.32,0,0,0,0
22Month,5.47,0,10.93,0.55,0,0,0,0
