stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,12.26,8.17,0,0,0,4.09,44.95,0,0,8.17
72hpf,0,16.05,0,0,0,1.07,40.65,0,0,7.49
21Day,0,18.74,2.68,0,1.34,1.34,30.79,0,2.68,41.49
3Month,0.64,253.4,0.64,2.56,5.44,1.28,1.92,0.32,3.2,8.64
22Month,1.09,130.65,0,0.55,1.09,0,0.55,12.57,0,4.37
