stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,0,4.09,0,0,0
72hpf,1.07,5.35,0,0,1.07,11.77,1.07,0,3.21
21Day,0,6.69,0,2.68,1.34,0,0,1.34,4.02
3Month,0,9.6,2.56,0.64,0.64,0,0,0,0.64
22Month,0,9.29,0.55,1.09,0,0.55,0.55,0,0.55
