stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,0
72hpf,1.07,1.07,0,0,0,59.91,0,3.21
21Day,1.34,1.34,0,2.68,1.34,18.74,1.34,4.02
3Month,0.32,0,0.32,0.64,0,0,0,0
22Month,0,0,0,1.64,0,0,0,0
