stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,65.38,0,0,20.43,4.09,61.3,0,0,12.26
72hpf,44.93,0,0,1.07,1.07,24.61,0,0,2.14
21Day,44.17,5.35,0,29.45,0,16.06,0,1.34,2.68
3Month,23.04,0,1.28,23.36,0.32,0.64,0,0,1.6
22Month,10.93,0,0,16.4,0,0,0.55,0,0
