stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.09,0,28.6,0,0,4.09
72hpf,6.42,3.21,0,0,1.07,215.03,0,0,16.05
21Day,2.68,2.68,0,0,0,64.25,0,0,13.39
3Month,15.04,0,3.84,1.92,0,2.56,0,1.28,0.96
22Month,15.31,0,0,3.83,0.55,2.73,1.09,1.64,2.19
