stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,12.26,0,0,0,28.6,0,4.09
72hpf,0,0,0,0,0,3.21,1.07,5.35
21Day,0,5.35,0,0,0,5.35,0,1.34
3Month,0.32,4.8,0,0.64,1.28,0,0,0.64
22Month,0,9.84,0.55,1.09,0,0,0,0.55
