stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,8.17,0
72hpf,0,0,0,0,4.28,14.98,0
21Day,0,1.34,0,2.68,1.34,21.42,1.34
3Month,0.32,0,0.32,0,0,0,0
