stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,8.17,0,16.35,0,0
72hpf,3.21,0,1.07,1.07,17.12,0,3.21
21Day,9.37,6.69,13.39,1.34,53.54,2.68,28.11
