stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,4.09,0,0,0,12.26,0
72hpf,0,0,0,0,0,2.14
21Day,4.02,0,2.68,1.34,4.02,1.34
3Month,0.64,1.92,0,0,0,0
