stage,Epithelial,Germ,Immune,Neuron,Secretory,Stromal
24hpf,8.17,0,0,16.35,0,0
72hpf,0,0,0,2.14,0,1.07
21Day,1.34,0,0,1.34,0,0
3Month,2.88,2.24,1.28,0,0.64,0.96
22Month,4.37,0.55,1.09,0.55,0,0
