stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,0
72hpf,0,2.14,0,0,0,10.7,0,0,3.21
21Day,0,6.69,0,1.34,1.34,13.39,0,0,8.03
3Month,0,19.2,8.32,3.2,0.32,0.32,0,1.28,1.28
22Month,1.64,25.69,0,5.47,0,0,2.19,1.64,1.64
