stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,39.58,0,0,0,0,5.35,1.07
21Day,0,56.22,2.68,0,2.68,0,2.68,4.02
3Month,0,33.91,0,1.92,3.52,0.32,0.32,0.32
22Month,0.55,9.29,0,0,1.09,0,0,0
