stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,8650.92,0,0,16.35,73.56,612.96,3395.8,0,98.07
72hpf,6.42,6769.64,58.84,1.07,9.63,50.28,765.97,10.7,4.28,1053.74
21Day,0,1936.86,46.85,0,33.46,306.52,165.98,1.34,40.16,471.16
3Month,8.32,1503.44,1.92,30.72,74.87,3161.1,28.48,0.32,33.91,24.32
22Month,9.29,1246.37,1.09,6.56,47.01,1419.66,22.41,14.21,14.76,30.07
