stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,20.43,0,0,4.09,265.62,1291.3,0,0,28.6
72hpf,18.19,0,0,0,234.28,171.17,1.07,0,3.21
21Day,10.71,8.03,0,1.34,149.92,58.9,0,4.02,8.03
3Month,3.84,0,10.24,0.64,3.52,1.28,0,0,0.32
22Month,13.12,0,3.83,0.55,1.09,0.55,0.55,0,2.19
