stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,4.28,3.21,1.07,0,32.09,9.63,0,0
21Day,1.34,8.03,12.05,0,1.34,54.88,12.05,2.68,6.69
3Month,0,13.76,0.32,15.04,1.28,0.32,0.64,0.32,0.64
22Month,0.55,31.71,0,2.19,3.28,1.09,1.64,0,2.19
