stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,57.21,0,8.17
72hpf,9.63,13.91,0,8.56,789.51,2.14,26.74
21Day,8.03,1.34,1.34,0,244.95,9.37,9.37
3Month,0.96,0,0,0,0,0,0
22Month,2.19,0,0,0,0,0,0
