stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,44.95,0,0,0,0,24.52,0,0,0
72hpf,0,90.93,2.14,0,0,2.14,20.33,0,0,2.14
21Day,0,174.01,2.68,0,18.74,14.72,16.06,0,1.34,22.76
3Month,5.12,377.54,3.2,8.32,65.59,48.31,2.56,0.64,12.8,13.76
22Month,18.04,1204.28,4.92,7.11,64.51,13.67,10.39,84.18,6.56,31.71
