stage,Endothelial,Epithelial,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,4.09,4.09
72hpf,1.07,2.14,0,0,5.35,2.14
21Day,0,4.02,1.34,4.02,5.35,2.68
